time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,2.0651082915047922,2.4628665466228368,14.63208059555691,0.538100643159626,5.991480087857802,0.0,3.259273860990209,4.4735648693219705,2.999675967422199,0.3098357194146111,-0.06992845865056117,0.0,473.43696153042697,474.07635667952644,474.4764922707965,474.88262423625395
2.520000000000002,2.4807836551767912,3.0420864850026694,14.992709994304446,0.57760281643667,5.983424027060037,0.0,3.668242161731463,5.183291518748072,3.001070080769371,0.35302227308283285,-0.06329852713197541,0.0,475.50654323730845,475.75741488954475,476.1135379286706,477.86515381442894
2.640000000000002,2.9411658496178306,3.700222557203379,15.338688538846014,0.6193096026991478,5.976693849691451,0.0,4.0043965157770325,5.788633348044853,2.75801938893169,0.3396536358161324,-0.046465919858483744,0.0,439.83888989084784,440.5333140484313,440.87989071474885,440.4525684475912
2.760000000000002,3.441884523785138,4.432358365825389,15.653368725059016,0.6584656619090428,5.970377137675644,0.0,4.340161795718524,6.415452835466805,2.4794605998708197,0.305808004670237,-0.061659976989456175,0.0,441.7544560351837,441.12554375172573,443.6764746144113,442.3937203027926
2.880000000000002,3.9827419230597387,5.2403927684692695,15.932249329970317,0.6930889082825322,5.961363402499424,0.0,4.6736413973470015,7.052050926012753,2.161688999733741,0.261136643769116,-0.09587889375789097,0.0,444.58236124240784,443.17323216638863,443.21555246572785,441.4599576796596
3.000000000000002,4.564805327718638,6.127268108412626,16.173538936582787,0.7248190805877632,5.952437488588458,0.0,5.026650220094056,7.727866379333732,1.8524987601808183,0.26889140277055945,-0.0481216790273195,0.0,453.20974741430604,455.1209106768403,453.7757851964553,454.1558361935268
3.1200000000000023,5.190145207516872,7.097317401684308,16.377946490572285,0.759191373005021,5.947010755100202,0.0,5.393662788830847,8.437591178763109,1.5460066546967919,0.3082970557516782,-0.04124560295362912,0.0,464.64183395293225,464.91028482449605,463.78299002464814,465.4071348535579
3.2400000000000024,5.855452157742254,8.145253722122893,16.535733728087646,0.7966108327206669,5.942211272973404,0.0,5.693143557794389,9.026646740092744,1.0776255802824337,0.31663135357890193,-0.03826156804557229,0.0,439.1010911218953,439.2240568927191,438.10683221156756,438.5540326095644
3.3600000000000025,6.556320430257575,9.263803581247553,16.635549521669123,0.833101695532684,5.937046395765249,0.0,5.986157989891123,9.613554656497815,0.5798758504191768,0.28495807734024453,-0.04995523764667926,0.0,440.9206846054547,440.43613155836204,441.582484393669,440.36847516596447
3.4800000000000026,7.2912235094507265,10.450852465848246,16.672631178862083,0.8672493474135718,5.930996351893679,0.0,6.26055289573842,10.167548044686676,0.03308077031102416,0.284012940192081,-0.05106513309913785,0.0,437.0249341788141,436.97700510830595,437.3165357446241,437.36071516821244
3.6000000000000028,8.06911233262006,11.72555477207988,16.66082692140404,0.9078561188877297,5.928944774328439,0.0,6.698646664232428,11.069112199295763,-0.24366133660041753,0.3939926770492219,0.0216413707531568,0.0,513.4156912470645,515.9891537993071,512.6809581441795,516.6706630613885
3.720000000000003,8.882977212369692,13.074676271148876,16.587106584924943,0.9556711105165743,5.933057320438994,0.0,6.863632361888737,11.415213795525712,-0.9879099223849723,0.4044841179662104,0.05055264636845475,0.0,407.58991670780193,408.88115485093925,408.07161075515495,408.7198296210141
